Species	RSD	ANI	Reads	Sample
Bacteroides bouchesdurhonensis	0.4284563912781009	74.08112173913044	115	CRF1D7
Bacteroides caccae	0.5293925397105597	74.9160487804878	82	CRF1D7
Bacteroides caecimuris	0.40368671387966554	74.58516	75	CRF1D7
Bacteroides cellulosyliticus	0.19855281961826807	72.59822516556291	151	CRF1D7
Bacteroides clarus	0.4751091319551213	73.81641025641025	39	CRF1D7
Bacteroides coagulans	0.6036923425424944	73.44552	25	CRF1D7
Bacteroides congonensis	0.48870949224353155	73.97003738317757	107	CRF1D7
Bacteroides coprocola	0.5078262666963737	74.11944444444444	90	CRF1D7
Bacteroides coprophilus	0.5006506183624132	73.95559375	64	CRF1D7
Bacteroides coprosuis	0.20668358558254682	74.17843103448276	174	CRF1D7
Bacteroides cutis	0.5159803919246576	74.59801315789474	76	CRF1D7
Bacteroides dorei	0.4009615822358955	73.9858487394958	119	CRF1D7
Bacteroides eggerthii	0.46241385950568253	73.03196103896104	77	CRF1D7
Bacteroides faecichinchillae	0.21277986034343224	74.24982608695652	138	CRF1D7
Bacteroides faecis	0.6498205718310723	73.86260447761194	134	CRF1D7
Bacteroides finegoldii	0.2161802013069029	72.87420652173913	92	CRF1D7
Bacteroides fluxus	0.323707547202917	73.30240579710144	69	CRF1D7
Bacteroides fragilis	0.31180478223116176	72.08540833333333	120	CRF1D7
Bacteroides galacturonicus	0.2997119139839115	74.65367455621302	338	CRF1D7
Bacteroides gallinarum	0.4294451143438539	74.06635185185185	54	CRF1D7
Bacteroides graminisolvens	0.37833488965487566	74.32347482014389	139	CRF1D7
Bacteroides helcogenes	0.34319418188672174	73.08303389830509	59	CRF1D7
Bacteroides heparinolyticus	0.4182070292828228	73.86338888888889	36	CRF1D7
Bacteroides ihuae	0.42686152930087623	74.01336991869918	246	CRF1D7
Bacteroides ilei	0.48467601215934814	72.15970833333333	72	CRF1D7
Bacteroides intestinalis	0.31802278945624585	74.19423529411765	119	CRF1D7
Bacteroides koreensis	0.6829292190587324	75.43155555555556	72	CRF1D7
Bacteroides kribbi	0.5532496523993934	73.75083333333333	78	CRF1D7
Bacteroides luti	0.21416521977341843	74.21629881656804	338	CRF1D7
Bacteroides massiliensis	0.26862418895569246	74.26580701754386	114	CRF1D7
Bacteroides mediterraneensis	0.5258349529220352	72.67557575757576	66	CRF1D7
Bacteroides ndongoniae	0.5589309586692629	73.87363157894737	76	CRF1D7
Bacteroides neonati	0.33181755798433094	74.8097984496124	129	CRF1D7
Bacteroides nordii	0.4311651132436669	74.37921052631579	190	CRF1D7
Bacteroides oleiciplanus	0.6053310098787141	73.61017699115044	226	CRF1D7
Bacteroides ovatus	0.7279154205889509	73.70813186813187	91	CRF1D7
Bacteroides paurosaccharolyticus	0.6246474390456057	73.85432407407407	108	CRF1D7
Bacteroides pectinophilus	0.25149635956164057	74.3789173553719	363	CRF1D7
Bacteroides periocalifornicus	0.9860132971832694	72.8235	8	CRF1D7
Bacteroides plebeius	0.38905645899204555	73.39980487804878	82	CRF1D7
Bacteroides propionifaciens	0.7770711955587254	75.39163157894737	152	CRF1D7
Bacteroides pyogenes	0.7002388147363899	76.38383582089553	67	CRF1D7
Bacteroides reticulotermitis	0.11228003605220352	86.21656773399015	1624	CRF1D7
Bacteroides rodentium	0.8779945470904581	73.04211538461539	52	CRF1D7
Bacteroides salanitronis	0.6307180135528296	72.9877962962963	54	CRF1D7
Bacteroides salyersiae	0.3885873333245731	74.08030967741935	155	CRF1D7
Bacteroides sartorii	0.4092530005087019	74.23986419753086	81	CRF1D7
Bacteroides stercorirosoris	0.22069789697320422	74.30160416666666	96	CRF1D7
Bacteroides stercoris	0.5081606061416691	74.74518644067797	59	CRF1D7
Bacteroides thetaiotaomicron	0.33862472122841214	74.45206289308176	159	CRF1D7
Bacteroides timonensis	0.28327886186626583	73.70369166666667	120	CRF1D7
Bacteroides uniformis	0.6476954243718367	74.85412048192771	83	CRF1D7
Bacteroides vulgatus	0.43497204539155027	72.69486607142858	112	CRF1D7
Bacteroides xylanisolvens	0.36503753111328935	74.05142741935484	124	CRF1D7
Bacteroides xylanolyticus	0.18367609192307494	77.19817203608247	1552	CRF1D7
Bacteroides zoogleoformans	0.6248122841225118	73.48510810810811	37	CRF1D7
Bombilactobacillus bombi	2.1392496088322392	75.67159375	160	CRF1D7
Bombilactobacillus mellifer	1.9439912692101429	77.00773039215686	204	CRF1D7
Bombilactobacillus mellis	2.8516454251703554	74.67800647948164	463	CRF1D7
Bradyrhizobium algeriense	0.31849831392410455	76.0284012345679	162	CRF1D7
Bradyrhizobium arachidis	0.22153528944353532	76.20517777777778	135	CRF1D7
Bradyrhizobium betae	0.4172449690499945	75.64898958333333	96	CRF1D7
Bradyrhizobium canariense	0.49477813730525666	75.08475510204082	147	CRF1D7
Bradyrhizobium centrolobii	0.28716768233521295	74.9453125	128	CRF1D7
Bradyrhizobium diazoefficiens	0.3447131568330793	75.7861	120	CRF1D7
Bradyrhizobium elkanii	0.4223198192192512	76.06818918918918	148	CRF1D7
Bradyrhizobium embrapense	0.27770918220251833	75.59268148148148	135	CRF1D7
Bradyrhizobium erythrophlei	0.37766754009035386	75.52371153846154	156	CRF1D7
Bradyrhizobium guangdongense	0.3776420517327167	75.16888311688312	77	CRF1D7
Bradyrhizobium guangxiense	0.6277180374117007	76.25285393258427	89	CRF1D7
Bradyrhizobium guangzhouense	0.4339651636587853	75.17509900990099	101	CRF1D7
Bradyrhizobium icense	0.3949648251050064	75.9258969072165	97	CRF1D7
Bradyrhizobium japonicum	0.34401045807689073	75.85621538461538	130	CRF1D7
Bradyrhizobium jicamae	0.2838489164591705	77.2373503649635	137	CRF1D7
Bradyrhizobium lablabi	0.27408578899576996	75.94702721088436	147	CRF1D7
Bradyrhizobium liaoningense	0.4124709991523973	77.27817391304347	115	CRF1D7
Bradyrhizobium macuxiense	0.24965349948697732	76.36892763157894	152	CRF1D7
Bradyrhizobium manausense	0.9176544037473432	75.1782101910828	157	CRF1D7
Bradyrhizobium mercantei	0.3890351347231881	76.75859770114943	174	CRF1D7
Bradyrhizobium nanningense	0.3651678738129756	76.70869620253164	79	CRF1D7
Bradyrhizobium neotropicale	0.2902872140943632	75.955392	125	CRF1D7
Bradyrhizobium oligotrophicum	0.43438888573408113	76.3344617834395	314	CRF1D7
Bradyrhizobium ottawaense	0.3580929356999226	75.06409756097561	82	CRF1D7
Bradyrhizobium pachyrhizi	0.2776643759450143	76.58089285714286	140	CRF1D7
Bradyrhizobium paxllaeri	0.3265883462859464	75.91023015873016	126	CRF1D7
Bradyrhizobium retamae	0.29315403288716113	75.32361386138614	101	CRF1D7
Bradyrhizobium sacchari	0.4501012625977392	75.25380916030534	131	CRF1D7
Bradyrhizobium shewense	0.43782373566060273	75.84629545454546	88	CRF1D7
Bradyrhizobium stylosanthis	0.44146775135073524	76.13231578947368	171	CRF1D7
Bradyrhizobium tropiciagri	0.3928137307135666	76.20671544715447	123	CRF1D7
Bradyrhizobium valentinum	0.21605658422927979	76.06439252336449	107	CRF1D7
Bradyrhizobium vignae	0.44763609308639135	75.40540869565217	115	CRF1D7
Bradyrhizobium viridifuturi	0.19700655133183942	76.52690445859872	157	CRF1D7
Bradyrhizobium yuanmingense	0.24802177726810817	75.20011764705882	136	CRF1D7
Bradyrhizobium zhanjiangense	0.28437320246205616	75.67611450381679	131	CRF1D7
Burkholderia ambifaria	0.6372092790401945	75.86045555555556	90	CRF1D7
Burkholderia anthina	0.475544916031873	75.32288405797101	69	CRF1D7
Burkholderia brachyanthoides	1.4738686884260912	91.47324836601307	306	CRF1D7
Burkholderia catarinensis	0.6602341707220215	78.35356481481482	108	CRF1D7
Burkholderia cenocepacia	0.6595163860991567	75.47942857142857	77	CRF1D7
Burkholderia cepacia	0.5934365271140843	75.40657971014492	69	CRF1D7
Burkholderia contaminans	0.8807720075572546	76.63359842519685	127	CRF1D7
Burkholderia dabaoshanensis	0.3035554026246599	73.80308296943231	229	CRF1D7
Burkholderia diffusa	0.6911988587745549	76.04985897435897	78	CRF1D7
Burkholderia dolosa	0.5646323382959239	75.34207339449542	109	CRF1D7
Burkholderia gladioli	0.6056986402090886	76.23795102685624	633	CRF1D7
Burkholderia glumae	0.559541258311741	75.54286666666667	225	CRF1D7
Burkholderia humptydooensis	0.4414837340526849	74.02470873786407	103	CRF1D7
Burkholderia insecticola	0.37435296197591406	73.93481081081082	222	CRF1D7
Burkholderia lata	0.35728917472357474	75.17224742268041	97	CRF1D7
Burkholderia latens	0.5774529235773185	74.37553086419753	81	CRF1D7
Burkholderia mallei	0.6191654237457976	76.43312280701754	57	CRF1D7
Burkholderia metallica	0.511402152780614	75.17174683544303	79	CRF1D7
Burkholderia multivorans	0.6211616832473602	75.95371428571428	112	CRF1D7
Burkholderia novacaledonica	0.3311255186929963	74.3197175925926	216	CRF1D7
Burkholderia oklahomensis	0.5474582943716325	74.13508396946565	131	CRF1D7
Burkholderia paludis	0.35932382236686333	75.8294598540146	137	CRF1D7
Burkholderia plantarii	0.4157043981614971	75.6893275862069	290	CRF1D7
Burkholderia pseudomallei	0.4312088161017817	74.76858571428572	70	CRF1D7
Burkholderia pseudomultivorans	0.422735594188757	75.13047204968944	161	CRF1D7
Burkholderia pumila	1.504463939190025	88.1848475177305	282	CRF1D7
Burkholderia puraquae	0.6482291278642022	74.8121746031746	63	CRF1D7
Burkholderia pyrrocinia	0.48023342518110884	75.85522222222222	72	CRF1D7
Burkholderia reimsis	0.8132901969782342	76.37189156626506	83	CRF1D7
Burkholderia seminalis	0.4962697841543962	75.37051190476191	84	CRF1D7
Burkholderia singularis	0.46413306403852206	73.92758571428571	140	CRF1D7
Burkholderia stabilis	0.5660016923835979	74.84378504672897	107	CRF1D7
Burkholderia stagnalis	0.351467951095008	74.70271195652174	184	CRF1D7
Burkholderia territorii	1.5113959148116314	76.42484827586208	145	CRF1D7
Burkholderia thailandensis	0.6300339679643904	74.22954807692308	104	CRF1D7
Burkholderia ubonensis	0.47249848706057107	76.07373417721519	158	CRF1D7
Burkholderia verschuerenii	0.9409817576725762	82.32598705501618	309	CRF1D7
Burkholderia vietnamiensis	0.46380072349136237	75.695592	125	CRF1D7
Calothrix brevissima	0.6952525352143245	74.33740425531914	47	CRF1D7
Calothrix desertica	0.39019402448163226	74.33524489795919	49	CRF1D7
Calothrix elsteri	0.39702856335914877	72.7844411764706	34	CRF1D7
Calothrix parasitica	0.7591271847442934	72.74345098039215	51	CRF1D7
Calothrix rhizosoleniae	0.7878536068956535	72.58297222222222	36	CRF1D7
Campylobacter avium	1.4907119849998598	71.7078	10	CRF1D7
Campylobacter blaseri	0.4649466195516447	77.43856190476191	105	CRF1D7
Campylobacter coli	1.2205282197141114	72.23865789473685	38	CRF1D7
Campylobacter concisus	1.2102979891773307	75.16694117647059	17	CRF1D7
Campylobacter corcagiensis	0.5330757651115445	75.66635897435897	39	CRF1D7
Campylobacter cuniculorum	1.149089325881601	71.57963157894737	19	CRF1D7
Campylobacter curvus	1.2909944487358054	69.9625	4	CRF1D7
Campylobacter fetus subsp. fetus	1.405456737852613	72.22166666666666	6	CRF1D7
Campylobacter fetus subsp. testudinum	0.9752240076973542	74.25705263157894	19	CRF1D7
Campylobacter fetus subsp. venerealis	1.0004590314678288	73.37863636363636	11	CRF1D7
Campylobacter geochelonis	0.7495097869536326	74.9265641025641	39	CRF1D7
Campylobacter gracilis	1.4142135623730951	72.79860000000001	5	CRF1D7
Campylobacter helveticus	1.330243333042072	76.481	9	CRF1D7
Campylobacter hepaticus	0.6707861703387471	73.257	22	CRF1D7
Campylobacter hominis	0.7959954870644664	74.23395454545455	22	CRF1D7
Campylobacter hyointestinalis subsp. hyointestinalis	0.7905694150420948	73.5879375	16	CRF1D7
Campylobacter hyointestinalis subsp. lawsonii	1.0062898526105253	76.4162105263158	19	CRF1D7
Campylobacter iguaniorum	0.6832262868961142	77.58219230769231	26	CRF1D7
Campylobacter insulaenigrae	0.5270462766947298	73.647125	16	CRF1D7
Campylobacter jejuni subsp. jejuni	0.7297563831157798	73.47869230769231	13	CRF1D7
Campylobacter lanienae	0.9369711585684086	76.40272222222222	18	CRF1D7
Campylobacter lari subsp. lari	0.8461970117626564	74.29453333333333	15	CRF1D7
Campylobacter ornithocola	1.1653431646335017	73.94408333333334	12	CRF1D7
Campylobacter peloridis	0.8517254134881936	74.86481818181818	22	CRF1D7
Campylobacter pinnipediorum subsp. caledonicus	0.5240499688641008	74.46033333333334	21	CRF1D7
Campylobacter pinnipediorum subsp. pinnipediorum	0.7200822998230957	75.5264	30	CRF1D7
Campylobacter rectus	1.7916128329552332	78.40183333333333	6	CRF1D7
Campylobacter showae	1.0540925533894598	71.9916	5	CRF1D7
Campylobacter sputorum subsp. bubulus	0.5312052003141562	75.85927659574467	47	CRF1D7
Campylobacter sputorum subsp. sputorum	0.26884737596752895	75.39585714285714	56	CRF1D7
Campylobacter subantarcticus	1.0075163339804032	76.35305555555556	18	CRF1D7
Campylobacter troglodytis	0.9860132971832694	74.99925	8	CRF1D7
Campylobacter upsaliensis	1.0540925533894598	75.5324	5	CRF1D7
Campylobacter ureolyticus	0.4721181397500201	75.15222471910113	89	CRF1D7
Campylobacter volucris	0.5270462766947299	74.50585714285714	28	CRF1D7
Candida aaseri	0.3063386523846971	77.9407415730337	89	CRF1D7
Candida albicans	0.8707798001511063	78.6419587628866	97	CRF1D7
Candida arabinofermentans	0.6198366969325045	76.27206666666666	75	CRF1D7
Candida ascalaphidarum	1.445177581608709	85.69198717948719	78	CRF1D7
Candida auris	0.9177472579123227	77.97026086956522	23	CRF1D7
Candida blattae	1.4316779456483708	84.50720895522389	67	CRF1D7
Candida boidinii	0.12972731950432873	86.89283870967742	372	CRF1D7
Candida bracarensis	1.0327291476739768	79.02519444444444	36	CRF1D7
Candida carpophila	0.3126297019533633	97.53176963350785	191	CRF1D7
Candida castellii	1.7517832115007186	76.02521621621622	37	CRF1D7
Candida corydali	0.9590375834240038	81.07171666666666	60	CRF1D7
Candida dubliniensis	0.4953679666108365	79.69911111111111	108	CRF1D7
Candida duobushaemulonis	0.8606629658238705	80.43466666666667	18	CRF1D7
Candida ethanolica	0.21766795206668588	89.28851044303798	3160	CRF1D7
Candida fragi	0.6014979770084609	78.95598181818181	55	CRF1D7
Candida freyschussii	0.7099419208953349	77.23414864864864	74	CRF1D7
Candida glabrata	1.1962905629950906	79.357	25	CRF1D7
Candida golubevii	1.5738017193572549	76.13704166666666	24	CRF1D7
Candida gorgasii	0.6332866171912035	76.01192307692308	39	CRF1D7
Candida gotoi	0.7519779418776915	77.583	43	CRF1D7
Candida haemulonis	0.733617369235792	76.2604375	16	CRF1D7
Candida hawaiiana	1.0708252269472673	80.21944	25	CRF1D7
Candida heveicola	1.652200594310775	78.03994444444444	18	CRF1D7
Candida hispaniensis	1.0892919385076105	76.31955555555555	72	CRF1D7
Candida incommunis	0.5667279378639768	76.5915625	96	CRF1D7
Candida inconspicua	0.969906606500961	83.23442948717948	156	CRF1D7
Candida intermedia	0.168969882554451	97.86143601895735	422	CRF1D7
Candida ipomoeae	0.6876678260352466	75.8941935483871	31	CRF1D7
Candida maltosa	0.21013773124669916	78.57848031496063	127	CRF1D7
Candida montana	0.3211532064070602	75.91131730769231	104	CRF1D7
Candida mycetangii	0.8226742054933788	78.60621698113208	106	CRF1D7
Candida nivariensis	1.3071270056855728	78.20551851851852	27	CRF1D7
Candida orba	0.3768457077212269	76.45588970588236	136	CRF1D7
Candida oregonensis	0.7620394746672081	77.85985185185186	27	CRF1D7
Candida orthopsilosis	0.09266438320455213	84.93018455743879	2124	CRF1D7
Candida osloensis	0.5043915106251006	73.45954430379747	79	CRF1D7
Candida parapsilosis	0.3522556111658735	79.30582235939643	1458	CRF1D7
Candida ponderosae	0.973134822612101	79.47548275862069	174	CRF1D7
Candida pseudohaemulonis	0.7905694150420948	74.949875	8	CRF1D7
Candida psychrophila	0.7905694150420948	79.045875	64	CRF1D7
Candida restingae	0.7738324947519306	81.17592105263158	114	CRF1D7
Candida rhagii	0.8198497637473576	77.51086666666667	45	CRF1D7
Candida sake	0.5337264707490452	81.63294642857143	56	CRF1D7
Candida schatavii	0.7284313590846835	79.56097142857143	35	CRF1D7
Candida sojae	0.5870506982009019	80.28284653465347	202	CRF1D7
Candida sorboxylosa	0.09816201528538333	98.43245615301335	2771	CRF1D7
Candida stellimalicola	0.15788972985224725	98.55656390780513	3818	CRF1D7
Candida succiphila	0.6778591473127641	75.36805128205128	39	CRF1D7
Candida tammaniensis	0.42227430651209125	78.85188732394366	71	CRF1D7
Candida tenuis	0.3429065262109494	76.83662068965518	29	CRF1D7
Candida torresii	0.7595864199368507	80.59880952380952	21	CRF1D7
Candida tropicalis	0.39703761179880187	98.7913865092506	27782	CRF1D7
Candida vartiovaarae	0.5911620252154823	80.56070093457944	107	CRF1D7
Candida viswanathii	0.8425607752326766	89.45256451612903	186	CRF1D7
Candida wancherniae	1.1352924243950935	79.91536	25	CRF1D7
Capnocytophaga canimorsus	0.19444425742135663	74.99525242718447	103	CRF1D7
Capnocytophaga cynodegmi	0.31383410210523366	74.46401052631579	190	CRF1D7
Capnocytophaga gingivalis	0.6301152630199289	77.64165789473684	38	CRF1D7
Capnocytophaga granulosa	0.9786537876945797	73.00934146341463	41	CRF1D7
Capnocytophaga haemolytica	0.5532833351724882	73.11364285714286	28	CRF1D7
Capnocytophaga leadbetteri	0.7186745129441808	74.17859375	32	CRF1D7
Capnocytophaga ochracea	0.5245495962566337	73.05713043478261	46	CRF1D7
Capnocytophaga sputigena	0.5855612217731332	73.16334375	64	CRF1D7
Carnobacterium alterfunditum	0.49024377434871746	73.98341025641025	39	CRF1D7
Carnobacterium divergens	0.39702856335914877	76.56832941176471	85	CRF1D7
Carnobacterium funditum	0.42228719448116225	74.89331111111112	45	CRF1D7
Carnobacterium gallinarum	0.28233389518385543	79.01963313609467	169	CRF1D7
Carnobacterium iners	0.6023386019368342	75.27980952380952	42	CRF1D7
Carnobacterium inhibens subsp. gilichinskyi	0.8798206258329708	78.74115789473684	76	CRF1D7
Carnobacterium inhibens subsp. inhibens	0.47537507309720745	77.85686274509804	51	CRF1D7
Carnobacterium jeotgali	0.2742835785851597	75.21804166666666	48	CRF1D7
Carnobacterium maltaromaticum	0.3533356852828567	74.57997368421053	152	CRF1D7
Carnobacterium mobile	1.398557907606798	75.91754794520548	73	CRF1D7
Carnobacterium pleistocenium	0.7744477512992746	74.11308823529411	68	CRF1D7
Carnobacterium viridans	0.4558330766734953	74.82028571428572	49	CRF1D7
Cellulosimicrobium aquatile	0.3053653970635738	77.53109508881923	957	CRF1D7
Cellulosimicrobium cellulans	0.16923023144644614	77.36253491941673	1303	CRF1D7
Cellulosimicrobium funkei	0.17305443997189626	77.07868367346938	686	CRF1D7
Cellulosimicrobium terreum	0.43703097049796247	78.49098756906078	724	CRF1D7
Cellvibrio japonicus	0.1982589900116235	78.21761152586456	41524	CRF1D7
Cellvibrio mixtus	0.1886608025265568	78.09583217165505	14634	CRF1D7
Chitinophaga arvensicola	0.26686959443851666	72.96759475218659	343	CRF1D7
Chitinophaga barathri	0.3141795347050176	73.45898901098901	273	CRF1D7
Chitinophaga caeni	0.4191598387011738	74.89966501240694	403	CRF1D7
Chitinophaga costaii	0.19962589699242667	73.0580671641791	268	CRF1D7
Chitinophaga dinghuensis	0.6968367875337401	73.25264912280701	342	CRF1D7
Chitinophaga eiseniae	0.49674804281075824	73.32820394736842	304	CRF1D7
Chitinophaga filiformis	0.30102693778345074	73.36034782608695	322	CRF1D7
Chitinophaga ginsengisegetis	0.30426847820040476	73.32188372093023	301	CRF1D7
Chitinophaga ginsengisoli	0.3451414685318573	74.0517950310559	322	CRF1D7
Chitinophaga jiangningensis	0.21354106916496615	73.62621404682274	299	CRF1D7
Chitinophaga niabensis	0.353414832611793	73.09453494623656	372	CRF1D7
Chitinophaga niastensis	0.4518254230270874	73.69498113207547	371	CRF1D7
Chitinophaga parva	0.29042349809998774	73.73617012448133	241	CRF1D7
Chitinophaga pinensis	0.5170447407584584	75.00868079800499	401	CRF1D7
Chitinophaga rhizosphaerae	0.48983912310162625	74.64395582329317	249	CRF1D7
Chitinophaga rupis	0.2704754946615499	73.56306150341686	439	CRF1D7
Chitinophaga saccharea	0.5128297995149088	74.56336332179932	289	CRF1D7
Chitinophaga sancti	0.3128657124550826	76.17436764705883	612	CRF1D7
Chitinophaga skermanii	0.6142362903921754	74.26869152542373	590	CRF1D7
Chitinophaga terrae	0.42516704981546233	75.44327176781003	379	CRF1D7
Chryseobacterium angstadtii	0.458792579673765	77.0430625	208	CRF1D7
Chryseobacterium antarcticum	0.4346134936801766	74.860545	200	CRF1D7
Chryseobacterium aquaticum	0.2582687015342276	77.6066007751938	258	CRF1D7
Chryseobacterium aquifrigidense	0.2239653573268865	77.14059036144579	166	CRF1D7
