Species	Covered_bases	Breadth	TotalBases	Average_coverage	Average_coverage_on_covered_area	Sample	Genus
Chryseobacterium scophthalmum	599	0.013405266725643872	599	1.3405266725643872e-4	1	CRF1D7	Chryseobacterium
Chryseobacterium shandongense	586	0.012659915144002214	586	1.2659915144002214e-4	1	CRF1D7	Chryseobacterium
Chryseobacterium soldanellicola	1070	0.025867773130442962	1499	3.62390578715271e-4	1.4009345794392523	CRF1D7	Chryseobacterium
Chryseobacterium taichungense	946	0.021121106549507784	946	2.1121106549507783e-4	1	CRF1D7	Chryseobacterium
Chryseobacterium taihuense	531	0.015603764297940803	531	1.5603764297940804e-4	1	CRF1D7	Chryseobacterium
Chryseobacterium taiwanense	2089	0.050626125698199465	2089	5.062612569819946e-4	1	CRF1D7	Chryseobacterium
Chryseobacterium takakiense	745	0.01774608520169438	745	1.774608520169438e-4	1	CRF1D7	Chryseobacterium
Chryseobacterium taklimakanense	777	0.02810248546049015	777	2.810248546049015e-4	1	CRF1D7	Chryseobacterium
Chryseobacterium tenax	616	0.016988932372465796	616	1.6988932372465795e-4	1	CRF1D7	Chryseobacterium
Chryseobacterium ureilyticum	942	0.018174013283235823	1179	2.2746456115642287e-4	1.2515923566878981	CRF1D7	Chryseobacterium
Chryseobacterium xixisoli	1980	0.0584179533122537	2870	8.467652828594349e-4	1.4494949494949494	CRF1D7	Chryseobacterium
Chryseobacterium zeae	3222	0.07897898943171895	3474	8.515611709676961e-4	1.0782122905027933	CRF1D7	Chryseobacterium
Citrobacter amalonaticus	9512	0.16189671051142307	11304	0.0019239701593998385	1.1883936080740118	CRF1D7	Citrobacter
Citrobacter braakii	2078	0.037269678587583205	2078	3.7269678587583207e-4	1	CRF1D7	Citrobacter
Citrobacter europaeus	3873	0.0731635440398064	5049	9.537896562276854e-4	1.3036405886909372	CRF1D7	Citrobacter
Citrobacter farmeri	15815	0.3208239383547402	17530	0.0035561452035147616	1.1084413531457478	CRF1D7	Citrobacter
Citrobacter freundii	7606	0.15523579983276334	9091	0.001855441304601172	1.1952405995266895	CRF1D7	Citrobacter
Citrobacter gillenii	3366	0.06514159976234735	7117	0.0013773403609881939	2.1143790849673203	CRF1D7	Citrobacter
Citrobacter koseri	214324	4.343235666394173	242548	0.049151897333596505	1.1316884716597302	CRF1D7	Citrobacter
Citrobacter murliniae	3407	0.06780203398141624	3489	6.943389978314096e-4	1.024068095098327	CRF1D7	Citrobacter
Citrobacter pasteurii	5030	0.10086986724282143	6122	0.0012276845472376796	1.2170974155069583	CRF1D7	Citrobacter
Citrobacter portucalensis	2682	0.05455315433986412	2682	5.455315433986412e-4	1	CRF1D7	Citrobacter
Citrobacter rodentium	2059	0.03969709898844696	2059	3.9697098988446966e-4	1	CRF1D7	Citrobacter
Citrobacter sedlakii	1523	0.03288375646069733	2193	4.735001833112885e-4	1.4399212081418253	CRF1D7	Citrobacter
Citrobacter werkmanii	1497	0.030254666686337923	1497	3.0254666686337924e-4	1	CRF1D7	Citrobacter
Citrobacter youngae	12865	0.2669303117887132	13958	0.0028960849529318764	1.0849591916051302	CRF1D7	Citrobacter
Clostridium acidisoli	324	0.008100087075936065	449	1.1225120670047203e-4	1.3858024691358024	CRF1D7	Clostridium
Clostridium butyricum	579	0.012595688619784455	579	1.2595688619784456e-4	1	CRF1D7	Clostridium
Clostridium diolis	5470	0.09344221828751334	506884	0.08658933340849709	92.66617915904936	CRF1D7	Clostridium
Clostridium intestinale	21295	0.4628746089095374	22883	0.004973918607972268	1.0745714956562573	CRF1D7	Clostridium
Clostridium jeddahense	2700	0.07471973871337591	2700	7.471973871337591e-4	1	CRF1D7	Clostridium
Clostridium luticellarii	540	0.014381675827439065	540	1.4381675827439066e-4	1	CRF1D7	Clostridium
Clostridium merdae	663	0.024119089367956172	663	2.411908936795617e-4	1	CRF1D7	Clostridium
Clostridium oryzae	890	0.01753763003955622	890	1.7537630039556222e-4	1	CRF1D7	Clostridium
Clostridium puniceum	536	0.008812648518200832	536	8.812648518200831e-5	1	CRF1D7	Clostridium
Clostridium saccharobutylicum	1166	0.022827769374530866	1267	2.480513190182728e-4	1.0866209262435678	CRF1D7	Clostridium
Clostridium saccharoperbutylacetonicum	485	0.007275241901793234	485	7.275241901793234e-5	1	CRF1D7	Clostridium
Clostridium tyrobutyricum	3046	0.10117261922160192	3046	0.0010117261922160193	1	CRF1D7	Clostridium
Colletotrichum chlorophyti	2827	0.0053963723283113225	2933	5.598712429761976e-5	1.0374955783516095	CRF1D7	Colletotrichum
Colletotrichum fructicola	187058	0.3276965169163179	191481	0.003354449248663702	1.0236450726512631	CRF1D7	Colletotrichum
Colletotrichum gloeosporioides	166601	0.2996035958905495	172035	0.0030937572174855304	1.0326168510393094	CRF1D7	Colletotrichum
Colletotrichum graminicola	771	0.0014929041452720045	771	1.4929041452720045e-5	1	CRF1D7	Colletotrichum
Colletotrichum higginsianum	5360	0.010568635370111145	5465	1.077567020478683e-4	1.0195895522388059	CRF1D7	Colletotrichum
Colletotrichum musae	76872	0.1565021946790231	81726	0.0016638435792405352	1.063143927567905	CRF1D7	Colletotrichum
Colletotrichum sensevieriae	739	0.0014433215160000784	739	1.4433215160000784e-5	1	CRF1D7	Colletotrichum
Colletotrichum sidae	476	5.482114164889279e-4	677	7.797040524432861e-6	1.4222689075630253	CRF1D7	Colletotrichum
Colletotrichum spinosum	1120	0.0013537221454595959	1120	1.353722145459596e-5	1	CRF1D7	Colletotrichum
Colletotrichum sublineola	1383	0.0021326588764940236	2231	3.4403195614303444e-5	1.6131597975415763	CRF1D7	Colletotrichum
Colletotrichum tanaceti	489	8.443776724164814e-4	489	8.443776724164814e-6	1	CRF1D7	Colletotrichum
Colletotrichum tofieldiae	573	0.0010868832876273302	781	1.4814238178655236e-5	1.3630017452006982	CRF1D7	Colletotrichum
Colletotrichum trifolii	970	8.845525831356548e-4	1148	1.0468725416904452e-5	1.1835051546391753	CRF1D7	Colletotrichum
Companilactobacillus alimentarius	5174	0.21541073548152875	30067	0.012517886709940328	5.8111712408194824	CRF1D7	Companilactobacillus
Companilactobacillus crustorum	3889	0.17521877566725283	7967	0.0035895294053509986	2.0485986114682437	CRF1D7	Companilactobacillus
Companilactobacillus furfuricola	6782	0.2564719264967039	9527	0.003602783904060894	1.4047478619876144	CRF1D7	Companilactobacillus
Companilactobacillus futsaii	8519	0.3382730167806288	19666	0.007808988317886896	2.308486911609344	CRF1D7	Companilactobacillus
Companilactobacillus insicii	1290	0.0508651812456528	3020	0.0011907972663710966	2.3410852713178296	CRF1D7	Companilactobacillus
Companilactobacillus kimchiensis	1425	0.05280273195776967	2999	0.0011112659167814122	2.104561403508772	CRF1D7	Companilactobacillus
Companilactobacillus mindensis	11904	0.5094993988643265	27087	0.011593422561355857	2.275453629032258	CRF1D7	Companilactobacillus
Companilactobacillus nantensis	429	0.014720036233935346	560	1.9214965713295555e-4	1.3053613053613053	CRF1D7	Companilactobacillus
Companilactobacillus nodensis	2476	0.09243834892266016	3441	0.0012846541140665332	1.3897415185783522	CRF1D7	Companilactobacillus
Companilactobacillus nuruki	7534	0.29175642869064716	10416	0.00403362750363921	1.3825325192460844	CRF1D7	Companilactobacillus
Companilactobacillus paralimentarius	5120	0.20288597372388883	52542	0.020820380530079233	10.262109375	CRF1D7	Companilactobacillus
Companilactobacillus tucceti	491	0.022586582282091233	491	2.2586582282091232e-4	1	CRF1D7	Companilactobacillus
Companilactobacillus versmoldensis	3143	0.13106476884770174	28171	0.011747456580364638	8.963092586700604	CRF1D7	Companilactobacillus
Corynebacterium efficiens	1607	0.04991450549075091	1607	4.991450549075091e-4	1	CRF1D7	Corynebacterium
Corynebacterium flavescens	1148	0.04161451259002129	1148	4.1614512590021287e-4	1	CRF1D7	Corynebacterium
Corynebacterium freneyi	592	0.019458853235872528	592	1.945885323587253e-4	1	CRF1D7	Corynebacterium
Corynebacterium kroppenstedtii	340	0.01389567779029297	760	3.106092682536076e-4	2.235294117647059	CRF1D7	Corynebacterium
Corynebacterium pollutisoli	747	0.029399564083571902	747	2.9399564083571904e-4	1	CRF1D7	Corynebacterium
Corynebacterium provencense	2263	0.0733744939494413	2263	7.337449394944131e-4	1	CRF1D7	Corynebacterium
Corynebacterium terpenotabidum	656	0.023843854737130587	656	2.3843854737130588e-4	1	CRF1D7	Corynebacterium
Corynebacterium variabile	1799	0.03820679112438615	4990	0.0010597659127886986	2.773763201778766	CRF1D7	Corynebacterium
Corynebacterium vitaeruminis	988	0.03369966368554257	988	3.369966368554257e-4	1	CRF1D7	Corynebacterium
Dellaglioa algidus	1132	0.07118050861365899	1332	8.375657020617824e-4	1.176678445229682	CRF1D7	Dellaglioa
Diaporthe ampelina	13549	0.022773010817255773	15883	2.669597245630478e-4	1.172263635692671	CRF1D7	Diaporthe
Diaporthe aspalathi	566	0.0010285321730133584	672	1.221154806121867e-5	1.187279151943463	CRF1D7	Diaporthe
Diaporthe helianthi	2144	0.004611963303743774	2737	5.887566960049771e-5	1.2765858208955223	CRF1D7	Diaporthe
Diaporthe longicolla	7328	0.011323570915284483	9114	1.4083382276460535e-4	1.2437227074235808	CRF1D7	Diaporthe
Dickeya aquatica	5594	0.12426803152684847	7203	0.0016001119611867886	1.2876296031462282	CRF1D7	Dickeya
Dickeya chrysanthemi	2178	0.046336945331552755	3258	6.931394301662024e-4	1.4958677685950412	CRF1D7	Dickeya
Dickeya dadantii	3362	0.06808924997929171	10470	0.0021204474934062587	3.1142177275431293	CRF1D7	Dickeya
Dickeya dadantii subsp. dieffenbachiae	603	0.01251678245209373	1127	2.3393721100347647e-4	1.8689883913764511	CRF1D7	Dickeya
Dickeya dianthicola	5190	0.11099087693485542	10898	0.002330594560377754	2.09980732177264	CRF1D7	Dickeya
Dickeya fangzhongdai	11854	0.23555141266266688	25430	0.0050532077138616665	2.1452674202800743	CRF1D7	Dickeya
Dickeya paradisiaca	7326	0.15816516320524748	24835	0.005361768807264976	3.38998088998089	CRF1D7	Dickeya
Dickeya solani	4886	0.09931231405618848	13053	0.0026531388362165953	2.6715104379860826	CRF1D7	Dickeya
Dickeya zeae	1950	0.042727645224692634	2824	6.187839493052923e-4	1.4482051282051283	CRF1D7	Dickeya
Dysgonomonas alginatilytica	1228	0.023981082284990945	1666	3.2534595347552867e-4	1.3566775244299674	CRF1D7	Dysgonomonas
Dysgonomonas capnocytophagoides	1627007	37.163349922384434	2284518	0.5218191552832031	1.4041230308167083	CRF1D7	Dysgonomonas
Dysgonomonas gadei	11748	0.2269668187571036	12799	0.002472717324882677	1.0894620360912495	CRF1D7	Dysgonomonas
Dysgonomonas hofstadii	3435	0.06816609587070231	3435	6.816609587070231e-4	1	CRF1D7	Dysgonomonas
Dysgonomonas macrotermitis	7853	0.16846327938132166	11948	0.0025630959659340776	1.5214567681140965	CRF1D7	Dysgonomonas
Dysgonomonas mossii	7357	0.1860475702167099	8234	0.00208225593742611	1.1192061981786054	CRF1D7	Dysgonomonas
Elizabethkingia bruuniana	3038	0.06852339968088576	3575	8.063566618142416e-4	1.1767610269914417	CRF1D7	Elizabethkingia
Elizabethkingia meningoseptica	588	0.015311359622694769	588	1.531135962269477e-4	1	CRF1D7	Elizabethkingia
Empedobacter brevis	4763	0.1255907087661418	4987	0.001314971372279549	1.0470291832878438	CRF1D7	Empedobacter
Empedobacter falsenii	12025	0.3238186744681161	16316	0.004393701033365307	1.3568399168399168	CRF1D7	Empedobacter
Enterobacter asburiae	15867	0.33013476913973333	19891	0.004138596264548078	1.2536081174765237	CRF1D7	Enterobacter
Enterobacter bugandensis	42092	0.8922308803201958	43889	0.009303221777623556	1.0426921980423833	CRF1D7	Enterobacter
Enterobacter cancerogenus	61382	1.2578435918973576	64924	0.013304264663964038	1.0577042129614544	CRF1D7	Enterobacter
Enterobacter chengduensis	5654	0.11004003402015909	6171	0.0012010206047725533	1.0914396887159532	CRF1D7	Enterobacter
Enterobacter chuandaensis	4058	0.08756401149336991	4058	8.756401149336991e-4	1	CRF1D7	Enterobacter
Enterobacter cloacae subsp. cloacae	10047	0.17944929588432942	11470	0.00204865474648478	1.1416343187021	CRF1D7	Enterobacter
Enterobacter cloacae subsp. dissolvens	4132	0.08316815102627727	4483	9.023301574317546e-4	1.084946757018393	CRF1D7	Enterobacter
Enterobacter hormaechei	16705	0.34160066238423564	17628	0.003604750958700572	1.0552529182879378	CRF1D7	Enterobacter
Enterobacter huaxiensis	3159	0.06328743675263127	3689	7.390546191214205e-4	1.1677746122190567	CRF1D7	Enterobacter
Enterobacter kobei	4931	0.10007147672703967	5384	0.0010926482066485126	1.091867775299128	CRF1D7	Enterobacter
Enterobacter lignolyticus	16676	0.3464027890036018	31080	0.006456103791216084	1.8637562964739747	CRF1D7	Enterobacter
Enterobacter ludwigii	5622	0.1135122365867989	6611	0.0013348086020550116	1.1759160441124155	CRF1D7	Enterobacter
Enterobacter mori	26595	0.5361658426775109	28379	0.005721319965912796	1.0670802782477908	CRF1D7	Enterobacter
Enterobacter roggenkampii	31591	0.6447146804375594	34173	0.006974085902501573	1.0817321389003196	CRF1D7	Enterobacter
Enterobacter sichuanensis	6347	0.1296046455924517	6716	0.0013713956196611085	1.058137702851741	CRF1D7	Enterobacter
Enterobacter soli	153068	3.0855712433178173	165975	0.033457527837933126	1.0843220006794365	CRF1D7	Enterobacter
Enterobacter tabaci	18800	0.38150225441451885	20586	0.004177449685838982	1.095	CRF1D7	Enterobacter
Enterobacter xiangfangensis	96414	2.068149354472871	101651	0.021804867553625183	1.0543178376584315	CRF1D7	Enterobacter
Enterococcus aquimarinus	965	0.038409030301341726	1702	6.774318090454262e-4	1.7637305699481864	CRF1D7	Enterococcus
Enterococcus asini	1198	0.04656575605607481	1198	4.656575605607481e-4	1	CRF1D7	Enterococcus
Enterococcus canis	986	0.03454541250235616	1485	5.2028334245435e-4	1.5060851926977687	CRF1D7	Enterococcus
Enterococcus casseliflavus	136466	3.900963449299424	151868	0.04341238968814246	1.1128632772998404	CRF1D7	Enterococcus
Enterococcus columbae	1422	0.0550514549147167	1422	5.50514549147167e-4	1	CRF1D7	Enterococcus
Enterococcus devriesei	330	0.009937804401724601	496	1.4936821161380006e-4	1.503030303030303	CRF1D7	Enterococcus
Enterococcus dispar	2846	0.10117607409814292	2846	0.0010117607409814292	1	CRF1D7	Enterococcus
Enterococcus durans	1868	0.061909613290283834	1996	6.615181377270157e-4	1.068522483940043	CRF1D7	Enterococcus
Enterococcus faecalis	2109	0.07319358645103075	2436	8.454223641285486e-4	1.155049786628734	CRF1D7	Enterococcus
Enterococcus gallinarum	2137	0.056611011093321006	3605	9.549962329968285e-4	1.6869443144595226	CRF1D7	Enterococcus
Enterococcus gilvus	755	0.018062576900524006	755	1.8062576900524006e-4	1	CRF1D7	Enterococcus
Enterococcus hirae	314	0.011104270157698317	314	1.1104270157698318e-4	1	CRF1D7	Enterococcus
Enterococcus italicus	1416804	58.647695907091176	3076669	1.2735674653570594	2.171555839763298	CRF1D7	Enterococcus
Enterococcus malodoratus	659	0.014242077277208743	659	1.4242077277208743e-4	1	CRF1D7	Enterococcus
Enterococcus massiliensis	4749	0.1750563339318449	5489	0.002023340107289738	1.1558222783743946	CRF1D7	Enterococcus
Enterococcus moraviensis	434	0.012049393629535561	434	1.2049393629535562e-4	1	CRF1D7	Enterococcus
Enterococcus mundtii	456	0.013011737957294107	456	1.3011737957294107e-4	1	CRF1D7	Enterococcus
Enterococcus phoeniculicola	8294	0.21207004294584567	8610	0.0022014987578535465	1.0380998312032794	CRF1D7	Enterococcus
Enterococcus pseudoavium	889	0.03254176437127042	889	3.2541764371270417e-4	1	CRF1D7	Enterococcus
Enterococcus saccharolyticus subsp. saccharolyticys	3880	0.14899936176046585	6225	0.0023905181107188142	1.6043814432989691	CRF1D7	Enterococcus
Enterococcus sulfureus	5822	0.2529488614911644	8088	0.003513999298764235	1.3892133287530057	CRF1D7	Enterococcus
Enterococcus termitis	713	0.017159416271795527	713	1.7159416271795528e-4	1	CRF1D7	Enterococcus
Enterococcus thailandicus	2229	0.08035724907827098	2814	0.0010144697124551572	1.262449528936743	CRF1D7	Enterococcus
Enterococcus timonensis	744	0.03502935356247113	930	4.378669195308892e-4	1.25	CRF1D7	Enterococcus
Enterococcus viikkiensis	1007	0.03956294535323974	1007	3.956294535323974e-4	1	CRF1D7	Enterococcus
Enterococcus wangshanyuanii	1306	0.03142479440340293	1306	3.1424794403402925e-4	1	CRF1D7	Enterococcus
Enterococcus xiangfangensis	346	0.013044096208126472	346	1.3044096208126473e-4	1	CRF1D7	Enterococcus
Eremothecium gossypii	5549	0.060848888600368106	6084	6.671555924394297e-4	1.096413768246531	CRF1D7	Eremothecium
Eremothecium sinecaudum	5973	0.06694294876012089	6246	7.00026214558371e-4	1.0457056755399297	CRF1D7	Eremothecium
Erwinia amylovora	699	0.01841642460529176	699	1.8416424605291758e-4	1	CRF1D7	Erwinia
Erwinia aphidicola	5321	0.10754713701476959	10444	0.0021109233207710085	1.962788949445593	CRF1D7	Erwinia
Erwinia billingiae	5489	0.10217286256009567	8713	0.0016218476070069476	1.5873565312443068	CRF1D7	Erwinia
Erwinia dacicola	2842	0.1053355299856007	7519	0.0027868326881130595	2.6456720619282197	CRF1D7	Erwinia
Erwinia gerundensis	4607	0.10280599903241412	5932	0.0013237360240075551	1.287605817234643	CRF1D7	Erwinia
Erwinia iniecta	30315	0.6337366126668301	56575	0.011827032446520176	1.8662378360547585	CRF1D7	Erwinia
Erwinia mallotivora	11587	0.24971611413537168	12177	0.0026243144229105213	1.050919133511694	CRF1D7	Erwinia
Erwinia mediterraneensis	5917	0.13837967388047992	9719	0.002272962735244861	1.642555348994423	CRF1D7	Erwinia
Erwinia oleae	11975	0.2524024072128704	16693	0.003518457940379495	1.3939874739039666	CRF1D7	Erwinia
Erwinia persicina	1083	0.022076027146786623	1380	2.8130117693966336e-4	1.2742382271468145	CRF1D7	Erwinia
Erwinia piriflorinigrans	472	0.01200817675425597	472	1.200817675425597e-4	1	CRF1D7	Erwinia
Erwinia psidii	2293	0.05092140426709375	2879	6.393489877233446e-4	1.2555604012211077	CRF1D7	Erwinia
Erwinia pyrifoliae	3556	0.08731036206546461	4498	0.0011043926000294144	1.264904386951631	CRF1D7	Erwinia
Erwinia rhapontici	1552	0.029351213366300494	1819	3.4400681129703996e-4	1.1720360824742269	CRF1D7	Erwinia
Erwinia tasmaniensis	8582	0.21097067158587407	13564	0.0033344280929745933	1.5805173619202983	CRF1D7	Erwinia
Erwinia teleogrylli	6709	0.12301072461365942	8486	0.0015559234000171618	1.264868087643464	CRF1D7	Erwinia
Erwinia toletana	18645	0.3536031679202558	30478	0.005780164844126337	1.6346473585411638	CRF1D7	Erwinia
Erwinia tracheiphila	5494	0.10953033535740501	7561	0.0015073878151389505	1.376228613032399	CRF1D7	Erwinia
Erwinia typographi	3339	0.05807444347064284	5614	9.764298461940368e-4	1.6813417190775681	CRF1D7	Erwinia
Escherichia coli	1793	0.03558858013474436	1793	3.558858013474436e-4	1	CRF1D7	Escherichia
Escherichia fergusonii	3953	0.08512313353048251	4562	9.823722113990923e-4	1.1540602074373894	CRF1D7	Escherichia
Escherichia marmotae	1322	0.02700002920578046	1322	2.700002920578046e-4	1	CRF1D7	Escherichia
Flavobacterium akiainvivens	22226	0.4903130847368488	24045	0.00530440840569492	1.0818410870152073	CRF1D7	Flavobacterium
Flavobacterium album	662	0.01661835962230636	911	2.286907192737325e-4	1.3761329305135952	CRF1D7	Flavobacterium
Flavobacterium anhuiense	1222	0.022883496598280217	1222	2.2883496598280218e-4	1	CRF1D7	Flavobacterium
Flavobacterium columnare	567	0.008968960279211485	567	8.968960279211485e-5	1	CRF1D7	Flavobacterium
Flavobacterium crocinum	398	0.006771666056139153	398	6.771666056139153e-5	1	CRF1D7	Flavobacterium
Flavobacterium cyanobacteriorum	405	0.012506600705928128	405	1.2506600705928129e-4	1	CRF1D7	Flavobacterium
Flavobacterium endophyticum	429	0.011452854684097432	641	1.7112540448732991e-4	1.494172494172494	CRF1D7	Flavobacterium
Flavobacterium filum	389	0.012186361738207502	778	2.4372723476415005e-4	2	CRF1D7	Flavobacterium
Flavobacterium fontis	911	0.02953350675218308	2771	8.983243382030661e-4	3.0417124039517014	CRF1D7	Flavobacterium
